time_ms,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z
0.166666667,0.005669251,0.541912556,-0.503697872,0.175512686,0.423836321,-0.288403332,0.290392578,0.220534578,-0.286744475,0.409164816,0.007877652,-0.385436088,0.118902348,0.00058443,0.001948857,0.119330846,-0.395477742,0.13935107,0.164547116,-0.659186423,0.409147173,-0.18387644,0.424565166,-0.298293501,-0.31697613,0.234724775,-0.268051058,-0.433302552,0.021646379,-0.361590236,-0.119154327,7.18E-05,-0.000682278,-0.142321512,-0.367796481,0.155289218,-0.144870952,-0.664914787,0.409892976
0.183333333,0.005425939,0.539227843,-0.507941544,0.172542349,0.423632115,-0.293997586,0.296920449,0.229076207,-0.303591132,0.421183586,0.017878292,-0.406199902,0.118748911,0.000863553,0.003034296,0.117389441,-0.394435734,0.161093727,0.158977136,-0.658623159,0.428126663,-0.186323762,0.423302442,-0.303178012,-0.321924686,0.245467365,-0.279263914,-0.45190075,0.035342924,-0.373522013,-0.118989274,-0.000214992,-0.001772942,-0.145206153,-0.362837911,0.161953509,-0.149373189,-0.660691559,0.412450701
0.2,0.005766558,0.538488686,-0.50913161,0.17153585,0.424126476,-0.297060192,0.304898113,0.241169363,-0.313513398,0.428439379,0.033681478,-0.41513747,0.118534483,0.00113272,0.00315265,0.115292691,-0.393023521,0.164184272,0.156225339,-0.65775305,0.42904672,-0.186319247,0.423030525,-0.304379344,-0.326592654,0.2552239,-0.283946961,-0.470436871,0.053437609,-0.377400428,-0.118766561,-0.000493935,-0.001897235,-0.146393761,-0.360172242,0.165384382,-0.150246382,-0.658776879,0.412672371
0.216666667,0.007179221,0.535461724,-0.513457716,0.171595111,0.424219191,-0.301698446,0.317072451,0.248795569,-0.318992943,0.446168154,0.044751674,-0.415252745,0.118381597,0.001248841,0.003465768,0.114620693,-0.392963856,0.168091714,0.156153053,-0.657250524,0.435315341,-0.186010271,0.421499044,-0.309868902,-0.329145014,0.263870031,-0.293076694,-0.484360397,0.079319879,-0.386965364,-0.118606456,-0.000615526,-0.002218792,-0.146707654,-0.359734565,0.166594699,-0.149886042,-0.65708375,0.412639439
0.233333333,0.008358354,0.534494936,-0.513242841,0.171648905,0.425360829,-0.301772118,0.331750572,0.260854214,-0.31619969,0.471958816,0.060773723,-0.410027683,0.118234813,0.001409954,0.003889237,0.114499316,-0.392799586,0.17693527,0.156219438,-0.657186985,0.450453192,-0.185568452,0.421656996,-0.310197562,-0.333441794,0.277285069,-0.294769615,-0.49578771,0.097396381,-0.388409674,-0.118458681,-0.00078056,-0.002666014,-0.146848977,-0.359652072,0.168910399,-0.148486644,-0.656527579,0.413671672
0.25,0.010869127,0.535033405,-0.511852264,0.171709746,0.432557225,-0.300380588,0.338691711,0.278639793,-0.310748607,0.483624697,0.080543898,-0.403646976,0.118038863,0.001707867,0.004711463,0.114493087,-0.392352372,0.182644948,0.156699598,-0.657129467,0.4558644,-0.184647217,0.424777597,-0.308899432,-0.33387357,0.293640316,-0.298190743,-0.504043102,0.121022671,-0.392775893,-0.118264571,-0.001079314,-0.003520174,-0.146931753,-0.359832734,0.168559134,-0.145886198,-0.656852245,0.412300974
0.266666667,0.011554656,0.53205514,-0.517608047,0.171399504,0.432602257,-0.302107602,0.341360033,0.281621933,-0.309730411,0.489550889,0.083590195,-0.400709152,0.117884323,0.001918605,0.005427217,0.113233708,-0.392136753,0.192368001,0.154839382,-0.65705651,0.46446088,-0.184685946,0.425320864,-0.317112178,-0.343842953,0.304710805,-0.314436942,-0.517655015,0.130936131,-0.409036994,-0.118118189,-0.001284735,-0.004259121,-0.147024095,-0.359870762,0.171173081,-0.145516992,-0.65684104,0.413633823
0.283333333,0.012504954,0.526822209,-0.522982597,0.171345055,0.433331162,-0.30166468,0.343684435,0.288373321,-0.307483047,0.501362622,0.094240911,-0.390787899,0.117784448,0.002224263,0.006427356,0.112716526,-0.388854086,0.213146701,0.153843731,-0.651577115,0.484119475,-0.184705123,0.426038295,-0.322434753,-0.353473336,0.315119535,-0.324419171,-0.528106034,0.142810687,-0.418901801,-0.118025601,-0.001570191,-0.005274505,-0.146988466,-0.357340217,0.177486703,-0.143703803,-0.653075397,0.420396835
0.3,0.013340781,0.526117742,-0.526971698,0.171421871,0.434351891,-0.303907901,0.349675983,0.2941643,-0.307463348,0.516557634,0.107168786,-0.390112847,0.117607281,0.002531327,0.006939774,0.112243533,-0.387862891,0.217765287,0.151428953,-0.651308775,0.482027113,-0.184666485,0.42729646,-0.325748801,-0.363610536,0.327296585,-0.328461468,-0.544472516,0.162766755,-0.422725469,-0.117863171,-0.001863096,-0.005801495,-0.146905288,-0.356621772,0.179533139,-0.142612636,-0.652933002,0.420298636
0.316666667,0.017590567,0.524063766,-0.530924678,0.17209594,0.435425729,-0.305553496,0.358963162,0.304430008,-0.308227897,0.531553328,0.119281709,-0.389920294,0.117292039,0.002885232,0.00732697,0.112169631,-0.383352309,0.226143017,0.149639443,-0.648541868,0.484714419,-0.184291229,0.427873582,-0.328758359,-0.372962892,0.338702708,-0.33234027,-0.554608285,0.173157632,-0.424637735,-0.117572375,-0.00220207,-0.006212282,-0.146376133,-0.353635103,0.193148062,-0.141066298,-0.649885595,0.438358814
0.333333333,0.020404188,0.524848223,-0.52935493,0.172525406,0.439274073,-0.30723992,0.369478941,0.318945378,-0.314731032,0.543322325,0.134093121,-0.397754759,0.116851509,0.003289479,0.007324545,0.112527676,-0.379333079,0.220507428,0.149525762,-0.647291124,0.478323877,-0.183945775,0.430243254,-0.327129781,-0.379526109,0.355904281,-0.327616334,-0.565359235,0.191480011,-0.418716878,-0.117155105,-0.002604784,-0.006213693,-0.144599617,-0.352160633,0.199345425,-0.13756448,-0.649321198,0.446963519
0.35,0.020822471,0.525253177,-0.530835927,0.172864392,0.439440787,-0.312427074,0.376166523,0.323361158,-0.323647857,0.55539906,0.14113304,-0.40343985,0.116427228,0.003628282,0.007330069,0.112639882,-0.375917435,0.218082324,0.14846544,-0.644319117,0.475273222,-0.183457002,0.430404574,-0.329482853,-0.384553701,0.363966435,-0.334262788,-0.574484408,0.206630021,-0.427133143,-0.116752908,-0.002941352,-0.006221239,-0.144117162,-0.3505494,0.201138273,-0.136597246,-0.647234857,0.449129462
0.366666667,0.02072886,0.526574254,-0.53024137,0.174335435,0.441057146,-0.312764406,0.386488825,0.339850187,-0.32251218,0.582902074,0.183474839,-0.40255025,0.116115466,0.003722781,0.006728582,0.112512924,-0.373560429,0.215858251,0.148021355,-0.641474009,0.473069519,-0.181101099,0.432178468,-0.329877287,-0.395343244,0.374139339,-0.3324745,-0.597698271,0.227852985,-0.423079878,-0.116467834,-0.00302559,-0.005643702,-0.144048452,-0.348468542,0.206487343,-0.136232108,-0.645158768,0.455242097
0.383333333,0.02020517,0.53284204,-0.525601208,0.176569536,0.444833159,-0.310124695,0.392200738,0.352652818,-0.318233937,0.592466414,0.211212501,-0.394962698,0.115908906,0.003718385,0.006292984,0.112781808,-0.371640831,0.214150026,0.148188189,-0.638761938,0.472159803,-0.177439556,0.436345279,-0.328588367,-0.396005511,0.379397452,-0.330234557,-0.604929268,0.241969422,-0.422160923,-0.116279386,-0.003017035,-0.005240557,-0.144028723,-0.346948713,0.204857484,-0.134947956,-0.643022537,0.45417133
0.4,0.019358743,0.537681103,-0.522497535,0.178998858,0.446835667,-0.309230059,0.39491272,0.358094305,-0.317958444,0.593904793,0.221122563,-0.393240035,0.115718812,0.003696745,0.005747727,0.112762578,-0.367709994,0.212620199,0.148342013,-0.630679488,0.471499652,-0.175109416,0.437637746,-0.327883154,-0.397869915,0.386700809,-0.32846579,-0.61028266,0.262622893,-0.421696723,-0.116101339,-0.002991491,-0.00473153,-0.143926829,-0.345247835,0.205773503,-0.133380637,-0.641180038,0.45663169
0.416666667,0.01733429,0.543458104,-0.505631804,0.180703148,0.454272568,-0.296090424,0.398282856,0.368650347,-0.304460824,0.59963131,0.23867783,-0.380340904,0.115486562,0.003530829,0.005597213,0.113415703,-0.367462248,0.211476147,0.150140658,-0.630020082,0.470637739,-0.171366975,0.444189996,-0.31255585,-0.393752933,0.402235389,-0.314097643,-0.597406566,0.299818784,-0.406335771,-0.11586941,-0.002826536,-0.004597641,-0.14295724,-0.344664663,0.204585463,-0.131183818,-0.640815079,0.451527119
0.433333333,0.016678367,0.546289325,-0.494300097,0.181845009,0.461542964,-0.285618007,0.399602294,0.379957259,-0.293532699,0.602129817,0.252892673,-0.37112236,0.115204141,0.003364467,0.005371495,0.114295885,-0.367490053,0.208512411,0.152755737,-0.630529165,0.466031671,-0.167193115,0.452700466,-0.299653739,-0.391887069,0.418970078,-0.30247885,-0.596056521,0.322592109,-0.393266469,-0.115588918,-0.002662373,-0.004389203,-0.142170042,-0.34431386,0.203105062,-0.128981456,-0.640984297,0.449088573
0.45,0.016222857,0.550032616,-0.486248463,0.182419389,0.465351313,-0.279935032,0.398402423,0.38892296,-0.288611084,0.602859557,0.267185539,-0.367333353,0.114956282,0.003200306,0.005360985,0.115058295,-0.366972089,0.207951143,0.154057696,-0.630529404,0.465429991,-0.163957417,0.457185119,-0.292517692,-0.390426308,0.428516597,-0.295490324,-0.597002149,0.336645722,-0.384237528,-0.115341634,-0.002502502,-0.004382546,-0.141795129,-0.342300981,0.199314922,-0.128188744,-0.639879942,0.444577962
0.466666667,0.016209012,0.556042731,-0.478647083,0.183183879,0.468957782,-0.273052186,0.396939069,0.39749521,-0.281937867,0.603845596,0.288322002,-0.36152634,0.114690706,0.003087258,0.005415288,0.116466545,-0.365784854,0.206591636,0.154812977,-0.629665434,0.465223461,-0.161994606,0.460598975,-0.288620323,-0.390214741,0.440509409,-0.294298381,-0.603821754,0.371019423,-0.383084327,-0.115075849,-0.002394915,-0.004447943,-0.141853511,-0.338944763,0.193517998,-0.128026277,-0.636700869,0.437473714
0.483333333,0.015550922,0.563378453,-0.470059186,0.183661863,0.471022755,-0.269137144,0.398526758,0.409970552,-0.279881477,0.611901462,0.316409379,-0.359369248,0.114350267,0.002916278,0.005354214,0.117879361,-0.364524961,0.197906986,0.154834241,-0.628488779,0.461511195,-0.161425352,0.464208484,-0.285235077,-0.391293496,0.450138628,-0.293112367,-0.603623927,0.392023116,-0.382591486,-0.114730157,-0.002236401,-0.004397233,-0.142114177,-0.3370727,0.190938309,-0.12803182,-0.63470155,0.436592191
0.5,0.015564311,0.569376767,-0.46389994,0.183799654,0.47521174,-0.263272464,0.402718872,0.426497549,-0.27863577,0.620802999,0.340988785,-0.360419124,0.114049748,0.002906392,0.005448276,0.120000392,-0.363541126,0.189989477,0.15501596,-0.627201557,0.458942771,-0.161572978,0.46690461,-0.281452447,-0.390984118,0.458952814,-0.297071666,-0.60061866,0.40714255,-0.406093061,-0.114413045,-0.002231447,-0.004498931,-0.142360374,-0.335425824,0.184734732,-0.128011107,-0.632486284,0.433328986
0.516666667,0.015152029,0.572696924,-0.460833251,0.183785364,0.476941556,-0.262075871,0.407953233,0.436303675,-0.27960825,0.627999365,0.356721729,-0.361354649,0.113658741,0.002875947,0.0054616,0.121986032,-0.362342864,0.176890373,0.155290723,-0.625329792,0.452158123,-0.161706746,0.467591733,-0.279897034,-0.391624928,0.461182058,-0.298147738,-0.599293828,0.41459471,-0.407195866,-0.11400456,-0.002210667,-0.004515185,-0.142408788,-0.334265649,0.178018764,-0.127998859,-0.631128669,0.428944826
0.533333333,0.015416359,0.575523436,-0.457689941,0.183967784,0.478458166,-0.260122716,0.415350854,0.447595209,-0.280026048,0.635958254,0.371733814,-0.36495927,0.113505103,0.00289069,0.00544056,0.123947412,-0.362134099,0.160856366,0.156067416,-0.624503136,0.437160194,-0.161860898,0.468765914,-0.276760519,-0.39125064,0.470625103,-0.309876174,-0.585265279,0.430202425,-0.439973652,-0.113830239,-0.002237974,-0.004493781,-0.142287537,-0.333540201,0.16606383,-0.127832204,-0.630552113,0.413727254
0.55,0.015406937,0.577040315,-0.458015442,0.184062332,0.479701012,-0.259390563,0.42116195,0.454214752,-0.280679524,0.642244697,0.379734308,-0.364992499,0.113396242,0.00289807,0.005322377,0.123896122,-0.362081975,0.159621119,0.155684143,-0.623600066,0.437166244,-0.162089989,0.468772262,-0.276431799,-0.390984625,0.47670725,-0.31104669,-0.58528161,0.454118282,-0.434621274,-0.113713115,-0.002251243,-0.004375654,-0.142241731,-0.331960171,0.165868297,-0.127846301,-0.628448844,0.414329112
0.566666667,0.015106139,0.575963616,-0.459116727,0.184059009,0.47896257,-0.259759068,0.421539843,0.456067294,-0.281162471,0.642099082,0.383487076,-0.360865653,0.113365047,0.002848818,0.004763395,0.123800837,-0.360556871,0.16216372,0.155658007,-0.617852628,0.438330084,-0.162439764,0.468296498,-0.27744624,-0.393271863,0.472454786,-0.309479952,-0.608008087,0.454023242,-0.410567731,-0.113683902,-0.002202133,-0.003832543,-0.142057821,-0.329558402,0.16912967,-0.127399281,-0.625944197,0.426915526
0.583333333,0.015103224,0.575618327,-0.465415388,0.183960006,0.47859028,-0.261221647,0.420666158,0.455229938,-0.282003939,0.642769456,0.385243416,-0.35736993,0.113328867,0.002794422,0.004453926,0.123752534,-0.358625025,0.164037526,0.155648082,-0.613611996,0.43910864,-0.162663937,0.466481566,-0.282443792,-0.394604206,0.469250411,-0.310047895,-0.616766393,0.455330193,-0.405926019,-0.113647223,-0.002143699,-0.003532337,-0.141837776,-0.327188432,0.173148155,-0.126857176,-0.623350322,0.435719669
0.6,0.015105556,0.575165033,-0.466042906,0.183815986,0.478098601,-0.261712372,0.4213925,0.4553487,-0.283195406,0.64312464,0.388895392,-0.357906371,0.113296524,0.002774981,0.003747055,0.123744115,-0.358117372,0.163691849,0.156204969,-0.61340493,0.438773125,-0.162755832,0.466098994,-0.282865912,-0.394488662,0.472554266,-0.306642383,-0.613857925,0.470221788,-0.394725025,-0.113614663,-0.002123179,-0.002824445,-0.141714171,-0.327415854,0.175552905,-0.125943422,-0.623621821,0.438016772
0.616666667,0.015566741,0.5744192,-0.466109127,0.18391788,0.477914006,-0.262110084,0.420951337,0.457310766,-0.283509791,0.642472446,0.396102875,-0.358174145,0.113268554,0.002714763,0.002721416,0.123909593,-0.358086288,0.160166189,0.15839763,-0.613591611,0.435974449,-0.162163198,0.467008948,-0.279796958,-0.390194714,0.478908777,-0.294064194,-0.613067985,0.481307268,-0.377026677,-0.11358694,-0.002062642,-0.001796312,-0.141696051,-0.327531636,0.175963596,-0.125634506,-0.623913348,0.438127249
0.633333333,0.015957968,0.575291455,-0.464063227,0.18425408,0.478959203,-0.260400295,0.420246929,0.459970742,-0.280215919,0.641422212,0.403338939,-0.356241643,0.113271296,0.002590702,0.00182699,0.12464866,-0.358371139,0.150687754,0.162868589,-0.613896549,0.425138175,-0.160412461,0.467798859,-0.275894791,-0.388067335,0.477567881,-0.284702271,-0.613836467,0.481214553,-0.366701901,-0.11359483,-0.001937244,-0.000911414,-0.141541675,-0.329041064,0.176227823,-0.124964826,-0.626772404,0.438956887
0.65,0.015635511,0.57554251,-0.460182428,0.184393451,0.479762822,-0.258966506,0.418130368,0.461363524,-0.27768147,0.640141785,0.411124349,-0.353375822,0.11325296,0.002255487,0.000594684,0.124728054,-0.358424753,0.146366805,0.165396869,-0.614159644,0.421555638,-0.158314392,0.469713181,-0.271222353,-0.387820989,0.479001313,-0.278878301,-0.615102947,0.484750926,-0.360807598,-0.113577954,-0.001601834,0.000294336,-0.141552687,-0.329479545,0.177488744,-0.124903068,-0.627729774,0.441216648
0.666666667,0.015840281,0.579873919,-0.453496397,0.185275465,0.480526567,-0.255030334,0.416181058,0.463593125,-0.271496862,0.639593482,0.422964692,-0.348053068,0.113254294,0.001991164,-0.000235425,0.125150472,-0.358567864,0.133297861,0.166687518,-0.614421248,0.409914434,-0.155458897,0.472219527,-0.266171783,-0.385943234,0.48430115,-0.273833007,-0.614159882,0.502208769,-0.356666744,-0.113585748,-0.001339854,0.001109075,-0.141571686,-0.330832452,0.177499399,-0.124804437,-0.62892592,0.441039294
0.683333333,0.01590272,0.586356282,-0.440037489,0.18620728,0.481416047,-0.248474315,0.415775716,0.464391202,-0.268652886,0.638818443,0.429549098,-0.348794878,0.113258772,0.001840742,-0.000683191,0.125927925,-0.359808683,0.116640233,0.167695582,-0.618287683,0.388103724,-0.154487163,0.475966185,-0.255870312,-0.381220549,0.49354291,-0.262203306,-0.599461138,0.515782833,-0.346232295,-0.11359302,-0.001202422,0.001561838,-0.141311243,-0.333802968,0.171484649,-0.12480998,-0.631118536,0.433000624
0.7,0.015778828,0.587146938,-0.437083513,0.187074438,0.482518584,-0.245403603,0.415527135,0.468205094,-0.265872121,0.638259113,0.437028021,-0.348585725,0.113264851,0.001643308,-0.001096933,0.126818508,-0.360489219,0.110733122,0.168709293,-0.621064425,0.377643824,-0.15297094,0.478392065,-0.252948165,-0.378742129,0.499660462,-0.259298235,-0.594480991,0.524815798,-0.343339145,-0.113603376,-0.001013025,0.001977071,-0.141282171,-0.335853398,0.170149103,-0.124989711,-0.633346617,0.430687636
0.716666667,0.015608866,0.587300181,-0.430148214,0.188428342,0.48416692,-0.24242267,0.415002346,0.473202139,-0.266164154,0.637856901,0.448678106,-0.352657229,0.11327298,0.001441286,-0.001347769,0.127699137,-0.362747431,0.11111097,0.170279458,-0.625166476,0.378479809,-0.150638461,0.48213625,-0.246396974,-0.373369098,0.505894661,-0.250237048,-0.572896838,0.527791679,-0.333734959,-0.113613032,-0.000825808,0.002238601,-0.141008899,-0.337744772,0.162816197,-0.124987952,-0.635023713,0.418572426
0.733333333,0.015620895,0.586895466,-0.430216789,0.189007625,0.485624939,-0.242456824,0.414752811,0.47526598,-0.266570777,0.637632072,0.452629715,-0.36178109,0.113321111,0.00130407,-0.001617024,0.128698856,-0.366234034,0.111968271,0.171212599,-0.630576611,0.38092801,-0.149861336,0.484357148,-0.244807348,-0.369348854,0.506254911,-0.245700926,-0.561734259,0.528807342,-0.330551982,-0.113663077,-0.000700167,0.002521525,-0.140604272,-0.340077877,0.152587995,-0.125163063,-0.637171268,0.403298765
0.75,0.015630467,0.585047722,-0.431897938,0.189723149,0.485500216,-0.242802501,0.414598316,0.475647151,-0.267518789,0.637380958,0.454222828,-0.362454146,0.113324203,0.001129803,-0.001684431,0.129324615,-0.366699547,0.115048796,0.171335891,-0.631373346,0.384573877,-0.149132162,0.483828664,-0.246466666,-0.369805992,0.504301667,-0.247542799,-0.565467834,0.528179228,-0.331371695,-0.113668673,-0.000525872,0.002587645,-0.140365079,-0.340134829,0.1542411,-0.125046954,-0.63740617,0.405271947
0.766666667,0.017286371,0.584884465,-0.433561563,0.190664321,0.48546046,-0.243479401,0.414792001,0.479245573,-0.267935306,0.637313724,0.462321758,-0.362002164,0.113337323,0.001025167,-0.001731218,0.130177155,-0.366682708,0.113394439,0.171791062,-0.631216764,0.383446664,-0.148901135,0.483428121,-0.249521896,-0.370964795,0.503798306,-0.255389959,-0.567219794,0.530331135,-0.340275049,-0.113684639,-0.000425932,0.002633297,-0.140445679,-0.340232223,0.155021116,-0.125174433,-0.637761235,0.406118989
0.783333333,0.017722351,0.583923042,-0.433983177,0.191448659,0.485030502,-0.244903237,0.415483624,0.480286539,-0.269897163,0.638322592,0.465612411,-0.362352282,0.113354318,0.000927884,-0.001932974,0.13057442,-0.366385579,0.109378539,0.17202343,-0.62968111,0.382490814,-0.148932382,0.483277559,-0.252646476,-0.372275054,0.50380367,-0.260347575,-0.568871498,0.532100022,-0.344807744,-0.113703884,-0.000332636,0.002830816,-0.140438631,-0.340218991,0.155635729,-0.125180334,-0.637724221,0.40741834
0.8,0.018544586,0.580278993,-0.438637286,0.191660106,0.484246612,-0.24742049,0.415473282,0.480731964,-0.272283167,0.638583004,0.466828525,-0.362683147,0.113360263,0.000876664,-0.001973855,0.130993783,-0.366282642,0.111041434,0.172523156,-0.628890872,0.383671671,-0.149004713,0.482709557,-0.258699954,-0.373120129,0.503571391,-0.26929763,-0.569816947,0.531799555,-0.353951812,-0.113711923,-0.000281187,0.002869824,-0.140564278,-0.340204448,0.15623349,-0.125271231,-0.637706757,0.408875018
0.816666667,0.019837175,0.579158843,-0.441617817,0.191862181,0.483463466,-0.249307081,0.415350556,0.480655521,-0.274036944,0.638467312,0.467948914,-0.363192797,0.113365725,0.000843726,-0.002005692,0.131447911,-0.366252065,0.111733556,0.172931358,-0.628741801,0.384527504,-0.149010524,0.482017696,-0.262652457,-0.373249233,0.503590584,-0.275149256,-0.571197987,0.534692645,-0.360107958,-0.113719508,-0.000249094,0.002898815,-0.140650511,-0.340331435,0.156735003,-0.125368178,-0.637868166,0.409543931
0.833333333,0.020262597,0.577632248,-0.445928514,0.191602573,0.483139634,-0.250725001,0.414746642,0.481278569,-0.274614871,0.638361573,0.468459308,-0.363033533,0.113365375,0.000817529,-0.001961594,0.131502867,-0.366227359,0.112090722,0.172909677,-0.628470063,0.386213899,-0.149087235,0.481425643,-0.267004222,-0.374574095,0.503411233,-0.2819767,-0.573730111,0.534651637,-0.366773605,-0.113720804,-0.00022365,0.002852071,-0.140903905,-0.340385973,0.157140106,-0.125691235,-0.638029575,0.410134912
